machine_id,time,degra_level_observed,region,route,speed,load,brake_temperature,vibration_level,rul,segment_id
2,386,3.207615809,0,1,32.61559723,0.438377657,5.316125442,0,56,8
2,387,4.068789994,0,1,29.40779177,0.65621313,11.102773,0.434324561,55,8
2,388,3.726129463,0,1,28.79132178,0.569823991,12.66156691,0.090489363,54,8
2,389,4.11812037,0,1,32.6726676,0.658736346,8.119185431,0.46588975,53,8
2,390,4.070221519,0,1,27.92907135,0.681791908,11.42442391,0.469082878,52,8
2,391,4.319904829,0,0,97.74871893,0.763108053,10.34584186,0.449462138,51,8
2,392,4.140971817,0,1,33.57855121,0.557373095,15.53060326,0.445764626,50,8
2,393,4.157154424,0,0,89.28178612,0.797179364,11.54408779,0.423242538,49,8
2,394,4.470725555,0,1,26.46506118,0.518590916,12.63911126,0.5442145,48,8
2,395,4.469643447,0,1,31.22531968,0.642268998,8.367912275,0.617351328,47,8
2,396,4.564902394,0,1,32.33993441,0.523840314,13.71851356,0.506573468,46,8
2,397,4.339202949,0,1,37.99279407,0.591520885,14.29775696,0.318347604,45,8
2,398,4.675833181,0,1,29.04454166,0.5835324,9.067793479,0.795166411,44,8
2,399,4.724658796,0,1,34.68485358,0.684686567,12.44659827,0.432884705,43,8
2,400,4.346868327,0,1,30.39171637,0.724519785,17.21528887,0.511861223,42,8
2,401,4.376828429,0,1,31.2149327,0.657383868,8.576242434,0.519978868,41,8
2,402,4.436190244,0,1,28.30437856,0.520376657,14.37752902,0.345616914,40,8
2,403,4.768243336,0,1,39.63118664,0.542781703,15.14337776,0.618768577,39,8
2,404,4.620510834,0,1,24.64386853,0.625813487,14.864886,0.506187394,38,8
2,405,4.776492795,0,1,28.26413124,0.558858729,6.972879972,0.710643888,37,8
2,406,4.628411981,0,0,92.92739493,0.731248296,12.03585596,0.736728425,36,8
2,407,4.693118309,0,0,103.6331968,0.563600617,16.13091186,0.467691978,35,8
2,408,4.663931221,0,1,29.43584736,0.720530982,9.506504632,0.4929439,34,8
2,409,4.735430379,0,1,24.37126005,0.477742737,18.66941697,0.458570605,33,8
2,410,4.856328707,0,1,25.92831436,0.726689041,12.12083026,0.840170688,32,8
2,411,5.091911832,0,0,107.8064347,0.542384232,15.97802867,0.612654121,31,8
2,412,5.369319596,0,1,27.86208147,0.466425681,20.29546005,0.861649461,30,8
2,413,5.751964813,0,0,92.48679621,0.496565791,17.25929419,1.065796715,29,8
2,414,5.62441195,0,1,35.21690369,0.70127225,16.0949996,0.671831952,28,8
2,415,5.626700327,0,0,110.7381266,0.560828371,17.3228111,0.607631878,27,8
2,416,5.730312039,0,1,32.8029749,0.585342599,16.36200996,0.86149538,26,8
2,417,5.9214745,0,1,39.6178958,0.728045399,19.02775345,0.679133454,25,8
2,418,6.260164349,0,0,96.21306472,0.732153252,21.57397571,0.947997105,24,8
2,419,6.46220745,0,1,34.18557872,0.648480337,22.08603089,0.928542705,23,8
2,420,6.6526142,0,1,31.54014953,0.750364953,16.87576182,1.265101683,22,8
2,421,6.503217435,0,1,33.36412822,0.824844214,22.02302877,0.977038305,21,8
2,422,6.668083138,0,1,33.30213159,0.641739993,22.37171264,1.197457037,20,8
2,423,6.560568768,0,1,45.71800606,0.551857277,22.71295401,1.230314653,19,8
2,424,6.771654567,0,1,31.8940529,0.525195229,29.07068624,1.07436801,18,8
2,425,6.898044139,0,1,25.34362689,0.625040409,27.19665797,1.218969615,17,8
2,426,6.899869621,0,1,26.69345514,0.506574616,27.60526745,1.121176002,16,8
2,427,7.078714275,0,0,103.2964515,0.666203264,14.53167321,1.203053278,15,8
2,428,7.240309521,0,1,32.77996069,0.589948905,24.61265867,1.211889532,14,8
2,429,7.28838947,0,1,26.21305038,0.634735824,26.02065672,1.211537572,13,8
2,430,7.494809334,0,0,88.32656927,0.621945683,26.75351311,1.402485468,12,8
2,431,7.530087057,0,0,89.03596427,0.626042535,28.19514146,1.37079332,11,8
2,432,8.176892151,0,1,37.79504791,0.806489879,23.28779603,1.506795349,10,8
2,433,7.858099066,0,1,37.42368133,0.601590053,26.06167278,1.79952123,9,8
2,434,7.975966449,0,1,23.19804181,0.613555679,28.55449025,1.657484877,8,8
2,435,8.387875434,0,0,103.0762811,0.59593846,31.32102719,2.00258265,7,8
2,436,8.552965663,0,1,23.56574928,0.536052595,27.6281015,1.705278859,6,8
2,437,8.612378618,0,0,86.63737168,0.49064233,31.3351565,1.974577909,5,8
2,438,9.128113525,0,1,33.00743412,0.680305757,39.35622799,1.728905103,4,8
2,439,9.229170181,0,1,32.63481223,0.52448431,38.8851858,2.402662398,3,8
2,440,9.518938086,0,1,27.66990264,0.700355814,33.31138179,2.409190428,2,8
2,441,9.777888551,0,1,27.74989098,0.451337814,36.63708248,2.147511212,1,8
2,442,10.3192504,0,1,22.43959493,0.511383212,2.922450682,0,0,8
3,0,0,2,0,102.2872694,0.829323258,0.853313755,0,93,10
3,1,0,2,0,104.0526956,0.67775996,4.690588728,0.042333867,92,10
3,2,0,2,1,31.88084448,0.664481068,0,0,91,10
3,3,0.148750583,2,1,31.05627224,0.641147583,2.55237693,0.087550528,90,10
3,4,0,2,1,33.54590237,0.73342903,0,0.086185402,89,10
3,5,0.188738853,2,1,31.311645,0.751377189,0,0,88,10
3,6,0.106502832,2,0,105.054241,0.624851267,4.347214295,0,87,10
3,7,0.191288172,2,0,104.2399919,0.545909158,0,0.116192441,86,10
3,8,0.32977933,2,1,25.80275056,0.673499454,0,0,85,10
3,9,0.34664338,2,1,29.67758556,0.685489104,0,0,84,10
3,10,0.260621123,2,0,99.3423857,0.653086117,0,0,83,10
3,11,0.369262419,2,0,114.9578088,0.807640092,0.541453888,0.095117763,82,10
3,12,0.178702122,2,1,31.28642103,0.795455926,2.077493647,0.030655136,81,10
3,13,0.532692758,2,1,25.71632201,0.766382816,0,0.671386708,80,10
3,14,0.515174406,2,1,27.11589277,0.887262687,0.081294157,0.070680362,79,10
3,15,0.611149985,2,1,36.25880899,0.600108535,1.499895015,0.207508526,78,10
3,16,0.519418739,2,0,95.0199146,0.627939138,0,0,77,10
3,17,0.540730036,2,1,25.084286,0.701866057,0,0.028476537,76,10
3,18,1.084790992,2,1,31.97960434,0.743438886,0.535700108,0,75,10
3,19,0.530825995,2,0,104.9090137,0.654738199,0.545573191,0.05649577,74,10
3,20,0.659945224,2,1,34.42121131,0.811342169,0.956893756,0.014960537,73,10
3,21,0.631425819,2,1,38.76856397,0.72238533,3.588396511,0,72,10
3,22,0.895632965,2,1,31.66116788,0.845546545,0.74003187,0.176325602,71,10
3,23,1.254010537,2,0,107.4840585,0.68625824,0,0.067876412,70,10
3,24,1.294671485,2,1,28.0504017,0.637063967,0,0.012186937,69,10
3,25,1.36002102,2,0,101.8703123,0.819754881,2.716065227,0,68,10
3,26,1.388087839,2,1,28.53741702,0.823064572,0,0,67,10
3,27,1.887574243,2,1,33.21418983,0.610480824,0,0.330883,66,10
3,28,1.514986801,2,0,104.2647734,0.645498854,4.679018163,0.20126776,65,10
3,29,1.711004839,2,1,22.98732211,0.648077443,3.31567177,0.175625096,64,10
3,30,1.358215687,2,0,110.3313601,0.604483554,0,0.067445766,63,10
3,31,1.489492609,2,1,31.34107939,0.936814965,0,0.280971418,62,10
3,32,1.228798047,2,0,96.63311045,0.748254736,0,0,61,10
3,33,1.75475796,2,0,100.9240056,0.710401532,6.382716618,0.321372716,60,10
3,34,1.547009432,2,1,31.7043125,0.594748718,0,0,59,10
3,35,1.715278744,2,1,25.38611363,0.516167518,3.477070063,0.085779105,58,10
3,36,1.538582499,2,0,114.4542523,0.635439067,4.747438966,0.10262356,57,10
3,37,1.357828303,2,1,26.42568049,0.676935714,1.416980113,0,56,10
3,38,1.958822378,2,1,36.21261121,0.678218465,0.061196841,0.241365868,55,10
3,39,1.813626075,2,1,26.61653786,0.842405644,7.120400953,0,54,10
3,40,1.630414961,2,0,89.7720847,0.761187624,2.037731046,0,53,10
3,41,1.963392596,2,0,92.13047964,0.728128031,2.014256496,0.376220411,52,10
3,42,1.69920486,2,1,36.65545961,0.682679153,5.427428013,0.26332979,51,10
3,43,1.85015291,2,0,103.8954056,0.714918614,4.585914169,0.36218147,50,10
3,44,2.258129621,2,0,100.289543,1,2.959959479,0.244753188,49,10
3,45,2.24174321,2,1,29.15757411,0.627545064,0.59235192,0.005824346,48,10
3,46,2.488221812,2,1,38.89049367,0.847601424,8.283943198,0.422912199,47,10
3,47,2.350108376,2,1,29.60254893,0.880699457,0.917498553,0.214980464,46,10
3,48,2.388924776,2,0,110.708646,0.86222683,6.429017953,0,45,10
3,49,2.448624006,2,1,34.63178766,0.608143415,6.069637416,0.166455929,44,10
3,50,2.753741496,2,1,23.06156032,0.605254803,0,0.31980672,43,10
3,51,3.162735957,2,0,99.13783851,0.88708836,9.73972717,0.095347611,42,10
3,52,2.763715308,2,0,93.99101051,0.78162113,3.842661487,0.16340697,41,10
3,53,2.988212555,2,1,30.36492244,0.753179931,6.333613356,0.142457289,40,10
3,54,3.18634077,2,1,26.49318282,0.689198177,0,0.111318607,39,10
3,55,3.87205299,2,1,28.03063079,0.689697391,17.00226754,0.515801228,38,10
3,56,3.795471379,2,0,102.7952496,0.682088058,15.13097939,0.476649596,37,10
3,57,3.780400416,2,1,29.86590214,0.58298287,13.37316321,0.459857516,36,10
3,58,3.612986469,2,1,25.56278625,1,7.121349007,0.13585199,35,10
3,59,4.080882256,2,1,28.50817187,0.798920436,11.01967451,0.406196429,34,10
3,60,3.775937936,2,0,110.4806765,0.744598778,14.82272389,0.302356863,33,10
3,61,4.065282305,2,0,104.8390056,0.723560083,15.61177989,0.221812291,32,10
3,62,4.223255921,2,1,30.06274485,0.45792825,8.223308701,0.490142785,31,10
3,63,3.978800338,2,0,109.4596226,0.732583379,11.98525173,0.351285122,30,10
3,64,4.071121242,2,1,25.58879316,0.629266416,8.886809741,0.467164378,29,10
3,65,3.83267961,2,1,22.995373,0.487557606,13.42004508,0.335625195,28,10
3,66,4.120551628,2,1,38.20945179,0.650729636,15.43959823,0.368996193,27,10
3,67,4.329342891,2,1,23.77678699,0.749414114,11.57397816,0.731725438,26,10
3,68,4.431033857,2,1,34.48228767,0.71961547,16.6979744,0.653932791,25,10
3,69,4.597660569,2,1,32.6718805,0.879330133,15.1040877,0.509479526,24,10
3,70,4.863728402,2,1,29.72163793,0.715276951,11.26695934,0.547074249,23,10
3,71,5.079775223,2,1,36.17545114,0.843303054,11.50149139,0.453965783,22,10
3,72,4.867801922,2,0,108.3524501,0.693787037,18.65933235,0.887257282,21,10
3,73,4.986898827,2,0,103.116934,0.810437813,14.74841521,0.467674669,20,10
3,74,5.841867322,2,1,23.22203849,0.738131449,10.89155901,0.766982144,19,10
3,75,5.488728352,2,1,33.60393994,0.792426595,11.66516721,0.623974843,18,10
3,76,5.88043474,2,0,104.9224934,0.6314091,24.09024689,0.823540285,17,10
3,77,5.673412215,2,0,88.96992049,0.708509366,22.54356457,0.669698409,16,10
3,78,5.779631757,2,1,30.17815927,0.818324413,17.0636113,0.790197129,15,10
3,79,5.841072005,2,0,79.51670402,0.851153142,14.90815059,1.071645132,14,10
3,80,6.263777568,2,0,105.3199273,0.634573824,16.19770594,1.089826035,13,10
3,81,6.161743169,2,1,37.58963685,0.551896755,21.07494036,1.09269725,12,10
3,82,6.481140985,2,1,25.22561435,0.636744524,25.91458655,1.058905315,11,10
3,83,6.884037822,2,0,114.5057486,0.532723794,20.48231508,1.110374657,10,10
3,84,6.868107914,2,0,100.1649415,0.779151699,22.93921539,1.239653972,9,10
3,85,7.129333302,2,0,102.8856248,0.610076741,21.69176674,1.16977798,8,10
3,86,7.750367238,2,1,35.19603579,0.603340445,20.68580902,1.75886944,7,10
3,87,7.486054596,2,1,31.90308581,0.74736394,26.22554858,1.452020252,6,10
3,88,7.975577731,2,1,23.7862038,0.674585854,28.3752415,1.563740519,5,10
3,89,9.01166789,2,0,109.4379232,0.704687085,35.18621801,2.048075175,4,10
3,90,9.114539543,2,0,93.51382365,0.714285676,38.08986489,2.135103481,3,10
3,91,9.016353093,2,1,22.11493675,0.725847122,38.86140503,1.986235222,2,10
3,92,9.586088237,2,1,39.95124111,0.782843446,38.15997821,2.331585854,1,10
3,93,10.3146698,2,0,100.2163618,0.574202159,4.836792217,0,0,10
3,93,0,2,0,100.2163618,0.574202159,4.836792217,0,84,11
3,94,0.378645932,2,0,94.82532242,0.727871582,1.53860034,0.103867953,83,11
3,95,0.368254859,2,1,27.57022496,0.896612068,1.16668126,0,82,11
3,96,0.443240358,2,1,24.63253368,0.955458652,0,0,81,11
3,97,0.437052552,2,1,26.53785188,0.600813954,0,0.101969345,80,11
3,98,0.663316155,2,0,104.8257641,0.795865013,0,0.004675291,79,11
3,99,0.82196212,2,1,30.59946022,0.691814072,5.875391177,0.224800375,78,11
3,100,0.734630833,2,1,21.76364063,0.77403324,0,0.073247967,77,11
3,101,1.089141836,2,1,23.00713374,0.802439484,0,0.084874069,76,11
3,102,0.955793831,2,1,34.40614443,0.709575715,0.537363709,0.0163794,75,11
3,103,0.835871407,2,1,27.26708059,0.736984697,3.064924494,0,74,11
3,104,1.16113607,2,1,30.23250096,0.629863763,0,0,73,11
3,105,1.200591577,2,1,37.54952957,0.527495834,3.328145641,0.079499367,72,11
3,106,1.384049042,2,0,84.52809415,0.80993069,2.415236886,0.042240774,71,11
3,107,1.47015454,2,1,21.79159975,0.66387992,2.013978923,0.178651099,70,11
3,108,1.00229015,2,0,93.21860405,0.804567113,7.641539332,0.089351499,69,11
3,109,1.07943058,2,0,86.32981413,0.828297131,1.533937932,0,68,11
3,110,1.407114121,2,0,99.99138551,0.686618154,4.98842846,0.001092158,67,11
3,111,1.527163311,2,1,31.8685371,0.703780174,4.583946367,0.218241645,66,11
3,112,1.774840037,2,1,35.45007886,0.862947942,0.40621225,0,65,11
3,113,1.813097815,2,1,45.17906541,0.738598785,4.063662136,0.214721228,64,11
3,114,1.876317358,2,0,110.7915619,0.745633575,1.144577562,0.030516549,63,11
3,115,2.324998844,2,0,97.47057959,0.764432273,5.108732234,0.086673638,62,11
3,116,2.048400993,2,1,26.30084872,0.606047514,3.108073201,0.208486254,61,11
3,117,2.372205585,2,0,107.756422,0.682080211,2.153595721,0.043738314,60,11
3,118,1.953695917,2,1,31.92711045,0.589249016,3.745167698,0,59,11
3,119,2.345213342,2,1,37.15151728,0.570418548,6.081269289,0.15278014,58,11
3,120,2.305183746,2,0,101.4608385,0.830959398,6.606809276,0.316639219,57,11
3,121,2.082009389,2,1,25.71655124,0.553739901,2.133950043,0.281580887,56,11
3,122,2.686993236,2,0,96.4405017,0.82293531,0.269495532,0.143864951,55,11
3,123,2.543428427,2,1,31.54660762,0.864914014,0.678010836,0,54,11
3,124,2.169777982,2,1,24.04957114,0.599802216,2.316365109,0,53,11
3,125,2.589931278,2,1,21.56403473,0.65670153,11.14009758,0,52,11
3,126,2.393486126,2,1,35.09208048,0.873281063,3.295718577,0.246315495,51,11
3,127,2.479307337,2,1,24.80263124,0.743682829,9.98197925,0.061482954,50,11
3,128,2.757530431,2,1,29.58470779,0.702772609,5.174137083,0.265243676,49,11
3,129,2.550944611,2,1,37.3444142,0.857406356,4.34069059,0.352538809,48,11
3,130,2.785196907,2,1,29.0182501,0.783956029,5.045236435,0.284170774,47,11
3,131,3.249320145,2,1,25.43987249,0.562610339,9.246262188,0.260947381,46,11
3,132,3.259333483,2,1,32.62159769,0.786840246,8.399976336,0,45,11
3,133,3.021674286,2,0,104.2571578,0.660289098,7.855656188,0.031232342,44,11
3,134,3.221615773,2,0,101.2199903,0.685445041,2.797662639,0.239045157,43,11
3,135,2.941637937,2,1,29.33888962,0.752270568,1.82303708,0.402113158,42,11
3,136,3.626438612,2,1,26.049945,0.690594867,7.852144444,0.059490531,41,11
3,137,3.42720241,2,1,30.41660154,0.911633164,0,0.399763766,40,11
3,138,3.328954144,2,1,36.84624978,0.461568371,2.604623324,0.291698086,39,11
3,139,3.736038218,2,0,102.379634,0.776434775,12.07234137,0,38,11
3,140,3.742626697,2,0,108.1157911,0.654908048,15.09188989,0.173651668,37,11
3,141,3.715340312,2,1,29.33050293,0.72155163,9.285760735,0.228635016,36,11
3,142,3.588590201,2,1,29.28296469,0.775423836,7.911770051,0.234491459,35,11
3,143,3.90193737,2,0,100.186108,0.730379055,14.2922251,0.509146942,34,11
3,144,4.580857264,2,1,34.80217696,0.677743871,15.68792042,0.828096283,33,11
3,145,4.766655991,2,1,30.83219219,0.678169848,11.15825799,0.474077523,32,11
3,146,4.450648679,2,0,112.03565,0.720697492,9.648096185,0.336004553,31,11
3,147,5.040731015,2,1,35.02091931,0.740700084,10.95046197,0.532841328,30,11
3,148,5.121382699,2,1,37.6479829,0.637349796,12.69276666,0.707096089,29,11
3,149,4.753214326,2,0,109.3022692,0.648694015,10.11039147,0.562225123,28,11
3,150,4.825119933,2,1,33.72783296,0.64200996,10.72105951,0.634911519,27,11
3,151,5.169262451,2,1,23.24154595,0.599814141,19.9291192,0.678882441,26,11
3,152,5.191219435,2,1,31.63784964,0.683784838,11.69479819,0.778788395,25,11
3,153,5.111621665,2,1,27.59175473,0.711731897,16.46114384,0.841929574,24,11
3,154,5.186339943,2,1,27.68831349,0.735689638,9.926621465,0.594691972,23,11
3,155,5.02471313,2,0,96.44122066,0.83609877,11.50413674,0.802432307,22,11
3,156,5.321878311,2,1,21.0768068,0.875421238,15.48113098,0.556838978,21,11
3,157,5.238374,2,0,111.9072408,0.729205061,13.19688235,0.773675997,20,11
3,158,5.649378302,2,1,21.23934671,0.640570395,15.35903335,0.629005271,19,11
3,159,5.729014596,2,0,96.1845827,0.638650273,13.07421853,0.841729362,18,11
3,160,5.644751357,2,1,29.4543619,0.655343262,17.18057543,0.452825533,17,11
3,161,5.76261106,2,0,102.3889495,0.538622833,14.55140998,0.556641225,16,11
3,162,6.069315054,2,1,25.15604542,0.706191696,16.38756299,0.93489223,15,11
3,163,6.225693882,2,1,23.0096746,0.67714141,17.83421983,0.974955627,14,11
3,164,5.979091011,2,0,107.3464567,0.663147634,15.68485438,0.88338364,13,11
3,165,5.981293286,2,1,31.49151659,0.721503676,19.23686876,1.121396419,12,11
3,166,6.333551511,2,1,31.37546143,0.783853285,21.45499037,0.948238471,11,11
3,167,6.519537527,2,0,103.2983402,0.600793873,19.77357797,1.081220646,10,11
3,168,6.578827994,2,1,32.75051758,0.693944366,21.5656864,0.94103708,9,11
3,169,6.583219584,2,0,102.4423227,0.786533616,21.2891764,1.054751699,8,11
3,170,7.724145369,2,1,37.34230234,0.64756991,24.08938802,1.522820224,7,11
3,171,8.285083742,2,1,34.60175228,0.615943017,30.49791609,1.544260072,6,11
3,172,8.066838328,2,0,88.78959849,0.617026281,25.14502921,1.739905474,5,11
3,173,8.58119917,2,0,97.18047721,0.867699231,31.5351667,1.759650901,4,11
3,174,9.005245842,2,0,99.78272613,0.731371299,33.64113254,2.001266866,3,11
3,175,9.567143909,2,0,107.9145378,0.659278496,39.94122523,2.239071357,2,11
3,176,9.886633115,2,0,93.14902026,0.803116849,37.27937891,2.515169811,1,11
3,177,10.76640733,2,1,31.38226012,0.737203867,0,0.305786664,0,11
3,177,0,2,1,31.38226012,0.737203867,0,0.305786664,91,12
3,178,0.258550934,2,0,103.4877771,0.747798096,0,0,90,12
3,179,0.194966692,2,0,102.9783342,0.638654541,0.934573328,0.072575266,89,12
3,180,0.086364768,2,1,38.93321225,0.597850779,0,0,88,12
3,181,0,2,1,31.22636886,0.859448198,0,0,87,12
3,182,0.07071687,2,1,24.27224985,0.9332463,0,0,86,12
3,183,0.012650747,2,0,105.7718134,0.859666122,0,0,85,12
3,184,0.220506641,2,1,33.04915579,0.8630813,3.787644678,0,84,12
3,185,0.196046041,2,0,105.5324644,0.833847884,6.831268591,0.024293713,83,12
3,186,0.480552646,2,0,97.21506967,0.7618337,0,0.116211276,82,12
3,187,0.55032751,2,1,27.10640667,0.624763057,0.450456356,0,81,12
3,188,0.410446853,2,0,101.4542313,0.829178886,0,0.334527575,80,12
3,189,0.627674212,2,1,25.66926236,0.749565754,0,0.137682848,79,12
3,190,0.376340872,2,1,26.55397381,0.542845307,2.025361334,0.287999113,78,12
3,191,0.482326645,2,1,29.74946621,0.799145382,0,0,77,12
3,192,0.588302952,2,1,33.70111018,0.710027352,0,0.190116448,76,12
3,193,0.646746531,2,1,26.78548598,0.719701193,0,0.235393169,75,12
3,194,1.275898271,2,0,96.76008814,0.697563474,3.194725668,0.19870172,74,12
3,195,0.803742153,2,0,94.08991842,0.702124183,0,0,73,12
3,196,1.101567893,2,1,41.46006112,0.802437145,5.027777807,0,72,12
3,197,1.075199429,2,1,34.04222486,0.618485533,4.8827978,0,71,12
3,198,0.982658624,2,1,22.27349185,0.795042683,8.010725699,0.035265106,70,12
3,199,1.099057223,2,1,23.86240306,0.765024894,0.483477732,0.11943736,69,12
3,200,1.045845142,2,1,32.33164646,0.741481239,0,0,68,12
3,201,1.220594047,2,1,34.39793299,0.511404244,2.650334785,0.056113673,67,12
3,202,1.208059773,2,0,114.1684739,0.588157184,7.008241758,0.030458725,66,12
3,203,1.217804998,2,1,25.84879501,0.760246969,0,0.238742331,65,12
3,204,1.171565797,2,0,107.3424685,0.727505698,0,0.077265586,64,12
3,205,1.354712933,2,1,34.87495866,0.667158494,0,0.034473897,63,12
3,206,1.41232674,2,1,37.1362946,0.772117473,7.375988965,0,62,12
3,207,1.952211865,2,1,24.43323124,0.681611283,1.62158097,0.12724013,61,12
3,208,1.75310543,2,1,24.63811171,0.853497589,2.157634822,0,60,12
3,209,2.207640319,2,1,32.72902806,0.782991257,1.883743273,0.177164776,59,12
3,210,2.289433258,2,1,25.25426114,0.664485126,2.365540906,0,58,12
3,211,2.206105109,2,1,31.58529195,0.711866333,5.639765659,0.211987098,57,12
3,212,2.434002966,2,1,24.01901181,0.651604975,2.340145998,0.008926686,56,12
3,213,1.983954027,2,1,35.17763269,0.566347522,2.564985347,0,55,12
3,214,1.977574403,2,0,105.6775207,0.719229496,3.899591314,0.227721765,54,12
3,215,1.974590999,2,1,28.53662085,0.7218066,1.110238228,0.02427771,53,12
3,216,1.904151996,2,1,23.15602802,0.857710437,6.925983052,0.30513869,52,12
3,217,2.114132751,2,1,27.95373441,0.854944447,5.947675685,0.236395766,51,12
3,218,2.15206512,2,0,105.0880207,0.563342071,1.985081317,0.095700812,50,12
3,219,2.051231636,2,1,35.77710801,0.869316529,8.088468882,0.014155317,49,12
3,220,2.015332315,2,1,37.50296243,0.902117412,5.254077692,0.065075914,48,12
3,221,3.109799347,2,1,23.68889546,0.4915805,0,0.441141291,47,12
3,222,2.675311297,2,1,29.37294778,0.876876509,5.539450097,0,46,12
3,223,2.963517156,2,1,38.56271363,0.572633183,3.468492884,0.25901155,45,12
3,224,3.060785119,2,0,100.3295272,0.862585717,7.174090385,0.157925433,44,12
3,225,2.811876067,2,1,26.34050174,0.817216138,4.574975146,0.316021026,43,12
3,226,3.247639072,2,1,35.04829559,0.786840436,5.309618449,0.05688458,42,12
3,227,2.798228351,2,1,29.86661441,0.704886272,7.054073413,0.30433662,41,12
3,228,3.252895584,2,1,18.76787535,0.826231712,4.634599903,0.315296152,40,12
3,229,3.724350527,2,0,102.4527515,0.637026165,8.549900582,0.308490422,39,12
3,230,3.586435125,2,1,28.36766319,0.886163016,8.452141885,0.502786152,38,12
3,231,3.980216136,2,0,109.5835882,0.649213681,7.058527837,0.330455935,37,12
3,232,3.894189551,2,1,29.37565832,0.632035018,8.532865391,0.481376843,36,12
3,233,3.781680361,2,1,34.30832311,0.556800944,5.748180831,0.577665212,35,12
3,234,3.850709459,2,0,109.9594355,0.860872884,8.36049677,0.415249883,34,12
3,235,3.991297443,2,1,22.50794466,0.714139896,14.6960201,0.307789548,33,12
3,236,4.047249627,2,0,95.17041972,0.860281317,8.48535368,0.51627069,32,12
3,237,4.256795264,2,1,32.11596481,0.715937696,10.72364081,0.628690669,31,12
3,238,4.348833616,2,0,94.24630523,0.628706421,13.25593443,0.633390795,30,12
3,239,4.344986462,2,0,101.0105969,0.771335096,10.83166558,0.34627309,29,12
3,240,4.653539366,2,1,32.54029124,0.892923829,16.80006965,0.421168097,28,12
3,241,4.630905088,2,1,32.03103132,0.741442489,14.91228666,0.563666443,27,12
3,242,4.679443708,2,1,21.55567596,0.86019464,7.640102213,0.531924892,26,12
3,243,4.777640482,2,0,104.1777898,0.699580662,20.34581586,0.799829932,25,12
3,244,5.022650088,2,0,99.03848365,0.364177928,14.98889063,0.439709771,24,12
3,245,5.025582662,2,0,94.85510484,0.590347694,15.8932093,0.869573209,23,12
3,246,5.185276809,2,1,32.89442981,0.618579071,12.06718848,0.619265604,22,12
3,247,5.393627284,2,1,36.20983105,0.612100286,19.5927779,0.993696693,21,12
3,248,5.444187133,2,0,108.2406916,0.688544147,20.89186952,1.058450473,20,12
3,249,5.635081529,2,1,19.5295182,0.853110744,12.30876684,0.822661592,19,12
3,250,6.04140352,2,1,23.37479747,0.801568354,19.76938981,0.934074998,18,12
3,251,5.917255425,2,0,99.54096694,0.650607171,15.96208721,0.868022028,17,12
3,252,7.013807751,2,1,33.35847305,0.66929675,19.10650631,1.190528467,16,12
3,253,6.977763414,2,0,110.8402212,0.731217017,26.20677089,1.252884674,15,12
3,254,7.158513059,2,1,37.0212024,0.650959392,23.37983191,1.381326133,14,12
3,255,7.188802963,2,1,23.95681824,0.62802503,28.75749593,1.203313459,13,12
3,256,7.44519838,2,1,32.76160847,0.819408816,21.3404745,1.491350537,12,12
3,257,7.441658485,2,0,105.2508436,0.706448527,26.60357289,1.506377914,11,12
3,258,7.574354829,2,0,94.50354122,0.743127097,30.2915866,1.492954924,10,12
3,259,7.628878356,2,1,30.69073399,0.965702419,25.30086085,1.563220243,9,12
3,260,8.207691618,2,1,37.08290516,0.824621903,32.65810269,1.734360357,8,12
3,261,8.040856072,2,1,32.13661974,0.824991352,28.95468736,1.960396762,7,12
3,262,8.379948253,2,0,94.53755159,1,26.75999378,1.858427784,6,12
3,263,8.587901031,2,0,97.15964707,0.722602032,31.7329367,2.06082009,5,12
3,264,8.91483838,2,1,30.72005988,0.741886921,36.38001546,1.997121052,4,12
3,265,9.117096499,2,1,37.27162429,0.890365057,29.74637949,1.89772287,3,12
3,266,8.99397566,2,0,94.87685176,0.667598316,34.26405741,2.041324348,2,12
3,267,9.751256205,2,1,32.16304547,0.672045456,37.00992688,2.304019445,1,12
3,268,10.85674066,2,0,95.46541042,0.742625382,0,0,0,12
3,268,0,2,0,95.46541042,0.742625382,0,0,96,13
3,269,0,2,0,92.15379275,0.870940389,1.50613827,0,95,13
3,270,0.029948139,2,1,23.33420216,0.803730345,0,0.167513727,94,13
3,271,0,2,1,39.2529313,0.85318224,0.164085579,0.063447232,93,13
3,272,0.267433221,2,0,116.6175979,0.629865446,0,0,92,13
3,273,0.361002235,2,0,98.40644322,0.62949776,4.938911003,0.350227989,91,13
3,274,0.481326719,2,0,108.0708765,0.694993019,1.54688533,0.084842694,90,13
3,275,0.2869444,2,1,27.52892784,1,3.812283408,0,89,13
3,276,0.398723535,2,0,95.29789217,0.69633728,0.130150189,0,88,13
3,277,0.22554935,2,0,99.41935869,0.699552625,0,0,87,13
3,278,0.238415657,2,1,27.50339175,0.692251841,1.919871499,0.041055108,86,13
3,279,0.494002707,2,1,29.00771289,0.709341172,3.626544611,0.067081141,85,13
3,280,0.380674285,2,1,33.5849167,0.8414238,1.653205912,0.370833575,84,13
3,281,0.144474303,2,1,32.45480087,0.608378426,0,0.100672947,83,13
3,282,0.302975962,2,0,102.6055814,0.493187284,0,0.206362941,82,13
3,283,1.011971272,2,1,36.64419493,0.702134987,1.334122057,0,81,13
